x,y
0.41000000000000003,1.425
0.42,1.425
0.43,1.425
0.44,1.425
0.45,1.425
0.46,1.425
0.47000000000000003,1.425
0.48,1.425
0.49,1.425
0.5,1.425
0.51,1.425
0.52,1.425
0.53,1.425
0.54,1.425
0.55,1.425
0.56,1.425
0.5700000000000001,1.425
0.58,1.425
0.59,1.425
0.6,1.425
0.61,1.425
0.62,1.425
0.63,1.425
0.64,1.425
0.65,1.425
0.66,1.425
0.67,1.425
0.68,1.425
0.6900000000000001,1.425
0.7000000000000001,1.425
0.71,1.425
0.72,1.425
0.73,1.425
0.74,1.425
0.75,1.425
0.76,1.425
0.77,1.425
0.78,1.425
0.79,1.425
0.8,1.425
0.81,1.425
0.8200000000000001,1.425
0.8300000000000001,1.425
0.84,1.425
0.85,1.425
0.86,1.425
0.87,1.425
0.88,1.425
0.89,1.425
0.9,1.425
0.91,1.425
0.92,1.425
0.93,1.425
0.9400000000000001,1.425
0.9500000000000001,1.425
0.96,1.425
0.97,1.425
0.98,1.425
0.99,1.425
0.0,1.43
0.01,1.43
0.02,1.43
0.03,1.43
0.04,1.43
0.05,1.43
0.06,1.43
0.07,1.43
0.08,1.43
0.09,1.43
0.1,1.43
0.11,1.43
0.12,1.43
0.13,1.43
0.14,1.43
0.15,1.43
0.16,1.43
0.17,1.43
0.18,1.43
0.19,1.43
0.2,1.43
0.21,1.43
0.22,1.43
0.23,1.43
0.24,1.43
0.25,1.43
0.26,1.43
0.27,1.43
0.28,1.43
0.29,1.43
0.3,1.43
0.31,1.43
0.32,1.43
0.33,1.43
0.34,1.43
0.35000000000000003,1.43
0.36,1.43
0.37,1.43
0.38,1.43
0.39,1.43
0.4,1.43
0.41000000000000003,1.43
0.42,1.43
0.43,1.43
0.44,1.43
0.45,1.43
0.46,1.43
0.47000000000000003,1.43
0.48,1.43
0.49,1.43
0.5,1.43
0.51,1.43
0.52,1.43
0.53,1.43
0.54,1.43
0.55,1.43
0.56,1.43
0.5700000000000001,1.43
0.58,1.43
0.59,1.43
0.6,1.43
0.61,1.43
0.62,1.43
0.63,1.43
0.64,1.43
0.65,1.43
0.66,1.43
0.67,1.43
0.68,1.43
0.6900000000000001,1.43
0.7000000000000001,1.43
0.71,1.43
0.72,1.43
0.73,1.43
0.74,1.43
0.75,1.43
0.76,1.43
0.77,1.43
0.78,1.43
0.79,1.43
0.8,1.43
0.81,1.43
0.8200000000000001,1.43
0.8300000000000001,1.43
0.84,1.43
0.85,1.43
0.86,1.43
0.87,1.43
0.88,1.43
0.89,1.43
0.9,1.43
0.91,1.43
0.92,1.43
0.93,1.43
0.9400000000000001,1.43
0.9500000000000001,1.43
0.96,1.43
0.97,1.43
0.98,1.43
0.99,1.43
0.0,1.435
0.01,1.435
0.02,1.435
0.03,1.435
0.04,1.435
0.05,1.435
0.06,1.435
0.07,1.435
0.08,1.435
0.09,1.435
0.1,1.435
0.11,1.435
0.12,1.435
0.13,1.435
0.14,1.435
0.15,1.435
0.16,1.435
0.17,1.435
0.18,1.435
0.19,1.435
0.2,1.435
0.21,1.435
0.22,1.435
0.23,1.435
0.24,1.435
0.25,1.435
0.26,1.435
0.27,1.435
0.28,1.435
0.29,1.435
0.3,1.435
0.31,1.435
0.32,1.435
0.33,1.435
0.34,1.435
0.35000000000000003,1.435
0.36,1.435
0.37,1.435
0.38,1.435
0.39,1.435
0.4,1.435
0.41000000000000003,1.435
0.42,1.435
0.43,1.435
0.44,1.435
0.45,1.435
0.46,1.435
0.47000000000000003,1.435
0.48,1.435
0.49,1.435
0.5,1.435
0.51,1.435
0.52,1.435
0.53,1.435
0.54,1.435
0.55,1.435
0.56,1.435
0.5700000000000001,1.435
0.58,1.435
0.59,1.435
0.6,1.435
0.61,1.435
0.62,1.435
0.63,1.435
0.64,1.435
0.65,1.435
0.66,1.435
0.67,1.435
0.68,1.435
0.6900000000000001,1.435
0.7000000000000001,1.435
0.71,1.435
0.72,1.435
0.73,1.435
0.74,1.435
0.75,1.435
0.76,1.435
0.77,1.435
0.78,1.435
0.79,1.435
0.8,1.435
0.81,1.435
0.8200000000000001,1.435
0.8300000000000001,1.435
0.84,1.435
0.85,1.435
0.86,1.435
0.87,1.435
0.88,1.435
0.89,1.435
0.9,1.435
0.91,1.435
0.92,1.435
0.93,1.435
0.9400000000000001,1.435
0.9500000000000001,1.435
0.96,1.435
0.97,1.435
0.98,1.435
0.99,1.435
0.0,1.44
0.01,1.44
0.02,1.44
0.03,1.44
0.04,1.44
0.05,1.44
0.06,1.44
0.07,1.44
0.08,1.44
0.09,1.44
0.1,1.44
0.11,1.44
0.12,1.44
0.13,1.44
0.14,1.44
0.15,1.44
0.16,1.44
0.17,1.44
0.18,1.44
0.19,1.44
0.2,1.44
0.21,1.44
0.22,1.44
0.23,1.44
0.24,1.44
0.25,1.44
0.26,1.44
0.27,1.44
0.28,1.44
0.29,1.44
0.3,1.44
0.31,1.44
0.32,1.44
0.33,1.44
0.34,1.44
0.35000000000000003,1.44
0.36,1.44
0.37,1.44
0.38,1.44
0.39,1.44
0.4,1.44
0.41000000000000003,1.44
0.42,1.44
0.43,1.44
0.44,1.44
0.45,1.44
0.46,1.44
0.47000000000000003,1.44
0.48,1.44
0.49,1.44
0.5,1.44
0.51,1.44
0.52,1.44
0.53,1.44
0.54,1.44
0.55,1.44
0.56,1.44
0.5700000000000001,1.44
0.58,1.44
0.59,1.44
0.6,1.44
0.61,1.44
0.62,1.44
0.63,1.44
0.64,1.44
0.65,1.44
0.66,1.44
0.67,1.44
0.68,1.44
0.6900000000000001,1.44
0.7000000000000001,1.44
0.71,1.44
0.72,1.44
0.73,1.44
0.74,1.44
0.75,1.44
0.76,1.44
0.77,1.44
0.78,1.44
0.79,1.44
0.8,1.44
0.81,1.44
0.8200000000000001,1.44
0.8300000000000001,1.44
0.84,1.44
0.85,1.44
0.86,1.44
0.87,1.44
0.88,1.44
0.89,1.44
0.9,1.44
0.91,1.44
0.92,1.44
0.93,1.44
0.9400000000000001,1.44
0.9500000000000001,1.44
0.96,1.44
0.97,1.44
0.98,1.44
0.99,1.44
0.0,1.445
0.01,1.445
0.02,1.445
0.03,1.445
0.04,1.445
0.05,1.445
0.06,1.445
0.07,1.445
0.08,1.445
0.09,1.445
0.1,1.445
0.11,1.445
0.12,1.445
0.13,1.445
0.14,1.445
0.15,1.445
0.16,1.445
0.17,1.445
0.18,1.445
0.19,1.445
0.2,1.445
0.21,1.445
0.22,1.445
0.23,1.445
0.24,1.445
0.25,1.445
0.26,1.445
0.27,1.445
0.28,1.445
0.29,1.445
0.3,1.445
0.31,1.445
0.32,1.445
0.33,1.445
0.34,1.445
0.35000000000000003,1.445
0.36,1.445
0.37,1.445
0.38,1.445
0.39,1.445
0.4,1.445
0.41000000000000003,1.445
0.42,1.445
0.43,1.445
0.44,1.445
0.45,1.445
0.46,1.445
0.47000000000000003,1.445
0.48,1.445
0.49,1.445
0.5,1.445
0.51,1.445
0.52,1.445
0.53,1.445
0.54,1.445
0.55,1.445
0.56,1.445
0.5700000000000001,1.445
0.58,1.445
0.59,1.445
0.6,1.445
0.61,1.445
0.62,1.445
0.63,1.445
0.64,1.445
0.65,1.445
0.66,1.445
0.67,1.445
0.68,1.445
0.6900000000000001,1.445
0.7000000000000001,1.445
0.71,1.445
0.72,1.445
0.73,1.445
0.74,1.445
0.75,1.445
0.76,1.445
0.77,1.445
0.78,1.445
0.79,1.445
0.8,1.445
0.81,1.445
0.8200000000000001,1.445
0.8300000000000001,1.445
0.84,1.445
0.85,1.445
0.86,1.445
0.87,1.445
0.88,1.445
0.89,1.445
0.9,1.445
0.91,1.445
0.92,1.445
0.93,1.445
0.9400000000000001,1.445
0.9500000000000001,1.445
0.96,1.445
0.97,1.445
0.98,1.445
0.99,1.445
0.0,1.45
0.01,1.45
0.02,1.45
0.03,1.45
0.04,1.45
0.05,1.45
0.06,1.45
0.07,1.45
0.08,1.45
0.09,1.45
0.1,1.45
0.11,1.45
0.12,1.45
0.13,1.45
0.14,1.45
0.15,1.45
0.16,1.45
0.17,1.45
0.18,1.45
0.19,1.45
0.2,1.45
0.21,1.45
0.22,1.45
0.23,1.45
0.24,1.45
0.25,1.45
0.26,1.45
0.27,1.45
0.28,1.45
0.29,1.45
0.3,1.45
0.31,1.45
0.32,1.45
0.33,1.45
0.34,1.45
0.35000000000000003,1.45
0.36,1.45
0.37,1.45
0.38,1.45
0.39,1.45
0.4,1.45
0.41000000000000003,1.45
0.42,1.45
0.43,1.45
0.44,1.45
0.45,1.45
0.46,1.45
0.47000000000000003,1.45
0.48,1.45
0.49,1.45
0.5,1.45
0.51,1.45
0.52,1.45
0.53,1.45
0.54,1.45
0.55,1.45
0.56,1.45
0.5700000000000001,1.45
0.58,1.45
0.59,1.45
0.6,1.45
0.61,1.45
0.62,1.45
0.63,1.45
0.64,1.45
0.65,1.45
0.66,1.45
0.67,1.45
0.68,1.45
0.6900000000000001,1.45
0.7000000000000001,1.45
0.71,1.45
0.72,1.45
0.73,1.45
0.74,1.45
0.75,1.45
0.76,1.45
0.77,1.45
0.78,1.45
0.79,1.45
0.8,1.45
0.81,1.45
0.8200000000000001,1.45
0.8300000000000001,1.45
0.84,1.45
0.85,1.45
0.86,1.45
0.87,1.45
0.88,1.45
0.89,1.45
0.9,1.45
0.91,1.45
0.92,1.45
0.93,1.45
0.9400000000000001,1.45
0.9500000000000001,1.45
0.96,1.45
0.97,1.45
0.98,1.45
0.99,1.45
0.0,1.455
0.01,1.455
0.02,1.455
0.03,1.455
0.04,1.455
0.05,1.455
0.06,1.455
0.07,1.455
0.08,1.455
0.09,1.455
0.1,1.455
0.11,1.455
0.12,1.455
0.13,1.455
0.14,1.455
0.15,1.455
0.16,1.455
0.17,1.455
0.18,1.455
0.19,1.455
0.2,1.455
0.21,1.455
0.22,1.455
0.23,1.455
0.24,1.455
0.25,1.455
0.26,1.455
0.27,1.455
0.28,1.455
0.29,1.455
0.3,1.455
0.31,1.455
0.32,1.455
0.33,1.455
0.34,1.455
0.35000000000000003,1.455
0.36,1.455
0.37,1.455
0.38,1.455
0.39,1.455
0.4,1.455
0.41000000000000003,1.455
0.42,1.455
0.43,1.455
0.44,1.455
0.45,1.455
0.46,1.455
0.47000000000000003,1.455
0.48,1.455
0.49,1.455
0.5,1.455
0.51,1.455
0.52,1.455
0.53,1.455
0.54,1.455
0.55,1.455
0.56,1.455
0.5700000000000001,1.455
0.58,1.455
0.59,1.455
0.6,1.455
0.61,1.455
0.62,1.455
0.63,1.455
0.64,1.455
0.65,1.455
0.66,1.455
0.67,1.455
0.68,1.455
0.6900000000000001,1.455
0.7000000000000001,1.455
0.71,1.455
0.72,1.455
0.73,1.455
0.74,1.455
0.75,1.455
0.76,1.455
0.77,1.455
0.78,1.455
0.79,1.455
0.8,1.455
0.81,1.455
0.8200000000000001,1.455
0.8300000000000001,1.455
0.84,1.455
0.85,1.455
0.86,1.455
0.87,1.455
0.88,1.455
0.89,1.455
0.9,1.455
0.91,1.455
0.92,1.455
0.93,1.455
0.9400000000000001,1.455
0.9500000000000001,1.455
0.96,1.455
0.97,1.455
0.98,1.455
0.99,1.455
0.0,1.46
0.01,1.46
0.02,1.46
0.03,1.46
0.04,1.46
0.05,1.46
0.06,1.46
0.07,1.46
0.08,1.46
0.09,1.46
0.1,1.46
0.11,1.46
0.12,1.46
0.13,1.46
0.14,1.46
0.15,1.46
0.16,1.46
0.17,1.46
0.18,1.46
0.19,1.46
0.2,1.46
0.21,1.46
0.22,1.46
0.23,1.46
0.24,1.46
0.25,1.46
0.26,1.46
0.27,1.46
0.28,1.46
0.29,1.46
0.3,1.46
0.31,1.46
0.32,1.46
0.33,1.46
0.34,1.46
0.35000000000000003,1.46
0.36,1.46
0.37,1.46
0.38,1.46
0.39,1.46
0.4,1.46
0.41000000000000003,1.46
0.42,1.46
0.43,1.46
0.44,1.46
0.45,1.46
0.46,1.46
0.47000000000000003,1.46
0.48,1.46
0.49,1.46
0.5,1.46
0.51,1.46
0.52,1.46
0.53,1.46
0.54,1.46
0.55,1.46
0.56,1.46
0.5700000000000001,1.46
0.58,1.46
0.59,1.46
0.6,1.46
0.61,1.46
0.62,1.46
0.63,1.46
0.64,1.46
0.65,1.46
0.66,1.46
0.67,1.46
0.68,1.46
0.6900000000000001,1.46
0.7000000000000001,1.46
0.71,1.46
0.72,1.46
0.73,1.46
0.74,1.46
0.75,1.46
0.76,1.46
0.77,1.46
0.78,1.46
0.79,1.46
0.8,1.46
0.81,1.46
0.8200000000000001,1.46
0.8300000000000001,1.46
0.84,1.46
0.85,1.46
0.86,1.46
0.87,1.46
0.88,1.46
0.89,1.46
0.9,1.46
0.91,1.46
0.92,1.46
0.93,1.46
0.9400000000000001,1.46
0.9500000000000001,1.46
0.96,1.46
0.97,1.46
0.98,1.46
0.99,1.46
0.0,1.465
0.01,1.465
0.02,1.465
0.03,1.465
0.04,1.465
0.05,1.465
0.06,1.465
0.07,1.465
0.08,1.465
0.09,1.465
0.1,1.465
0.11,1.465
0.12,1.465
0.13,1.465
0.14,1.465
0.15,1.465
0.16,1.465
0.17,1.465
0.18,1.465
0.19,1.465
0.2,1.465
0.21,1.465
0.22,1.465
0.23,1.465
0.24,1.465
0.25,1.465
0.26,1.465
0.27,1.465
0.28,1.465
0.29,1.465
0.3,1.465
0.31,1.465
0.32,1.465
0.33,1.465
0.34,1.465
0.35000000000000003,1.465
0.36,1.465
0.37,1.465
0.38,1.465
0.39,1.465
0.4,1.465
0.41000000000000003,1.465
0.42,1.465
0.43,1.465
0.44,1.465
0.45,1.465
0.46,1.465
0.47000000000000003,1.465
0.48,1.465
0.49,1.465
0.5,1.465
0.51,1.465
0.52,1.465
0.53,1.465
0.54,1.465
0.55,1.465
0.56,1.465
0.5700000000000001,1.465
0.58,1.465
0.59,1.465
0.6,1.465
0.61,1.465
0.62,1.465
0.63,1.465
0.64,1.465
0.65,1.465
0.66,1.465
0.67,1.465
0.68,1.465
0.6900000000000001,1.465
0.7000000000000001,1.465
0.71,1.465
0.72,1.465
0.73,1.465
0.74,1.465
0.75,1.465
0.76,1.465
0.77,1.465
0.78,1.465
0.79,1.465
0.8,1.465
0.81,1.465
0.8200000000000001,1.465
0.8300000000000001,1.465
0.84,1.465
0.85,1.465
0.86,1.465
0.87,1.465
0.88,1.465
0.89,1.465
0.9,1.465
0.91,1.465
0.92,1.465
0.93,1.465
0.9400000000000001,1.465
0.9500000000000001,1.465
0.96,1.465
0.97,1.465
0.98,1.465
0.99,1.465
0.0,1.47
0.01,1.47
0.02,1.47
0.03,1.47
0.04,1.47
0.05,1.47
0.06,1.47
0.07,1.47
0.08,1.47
0.09,1.47
0.1,1.47
0.11,1.47
0.12,1.47
0.13,1.47
0.14,1.47
0.15,1.47
0.16,1.47
0.17,1.47
0.18,1.47
0.19,1.47
0.2,1.47
0.21,1.47
0.22,1.47
0.23,1.47
0.24,1.47
0.25,1.47
0.26,1.47
0.27,1.47
0.28,1.47
0.29,1.47
0.3,1.47
0.31,1.47
0.32,1.47
0.33,1.47
0.34,1.47
0.35000000000000003,1.47
0.36,1.47
0.37,1.47
0.38,1.47
0.39,1.47
0.4,1.47
0.41000000000000003,1.47
0.42,1.47
0.43,1.47
0.44,1.47
0.45,1.47
0.46,1.47
0.47000000000000003,1.47
0.48,1.47
0.49,1.47
0.5,1.47
0.51,1.47
0.52,1.47
0.53,1.47
0.54,1.47
0.55,1.47
0.56,1.47
0.5700000000000001,1.47
0.58,1.47
0.59,1.47
0.6,1.47
0.61,1.47
0.62,1.47
0.63,1.47
0.64,1.47
0.65,1.47
0.66,1.47
0.67,1.47
0.68,1.47
0.6900000000000001,1.47
0.7000000000000001,1.47
0.71,1.47
0.72,1.47
0.73,1.47
0.74,1.47
0.75,1.47
0.76,1.47
0.77,1.47
0.78,1.47
0.79,1.47
0.8,1.47
0.81,1.47
0.8200000000000001,1.47
0.8300000000000001,1.47
0.84,1.47
0.85,1.47
0.86,1.47
0.87,1.47
0.88,1.47
0.89,1.47
0.9,1.47
0.91,1.47
0.92,1.47
0.93,1.47
0.9400000000000001,1.47
0.9500000000000001,1.47
0.96,1.47
0.97,1.47
0.98,1.47
0.99,1.47
0.0,1.475
0.01,1.475
0.02,1.475
0.03,1.475
0.04,1.475
0.05,1.475
0.06,1.475
0.07,1.475
0.08,1.475
0.09,1.475
0.1,1.475
0.11,1.475
0.12,1.475
0.13,1.475
0.14,1.475
0.15,1.475
0.16,1.475
0.17,1.475
0.18,1.475
0.19,1.475
0.2,1.475
0.21,1.475
0.22,1.475
0.23,1.475
0.24,1.475
0.25,1.475
0.26,1.475
0.27,1.475
0.28,1.475
0.29,1.475
0.3,1.475
0.31,1.475
0.32,1.475
0.33,1.475
0.34,1.475
0.35000000000000003,1.475
0.36,1.475
0.37,1.475
0.38,1.475
0.39,1.475
0.4,1.475
0.41000000000000003,1.475
0.42,1.475
0.43,1.475
0.44,1.475
0.45,1.475
0.46,1.475
0.47000000000000003,1.475
0.48,1.475
0.49,1.475
0.5,1.475
0.51,1.475
0.52,1.475
0.53,1.475
0.54,1.475
0.55,1.475
0.56,1.475
0.5700000000000001,1.475
0.58,1.475
0.59,1.475
0.6,1.475
0.61,1.475
0.62,1.475
0.63,1.475
0.64,1.475
0.65,1.475
0.66,1.475
0.67,1.475
0.68,1.475
0.6900000000000001,1.475
0.7000000000000001,1.475
0.71,1.475
0.72,1.475
0.73,1.475
0.74,1.475
0.75,1.475
0.76,1.475
0.77,1.475
0.78,1.475
0.79,1.475
0.8,1.475
0.81,1.475
0.8200000000000001,1.475
0.8300000000000001,1.475
0.84,1.475
0.85,1.475
0.86,1.475
0.87,1.475
0.88,1.475
0.89,1.475
0.9,1.475
0.91,1.475
0.92,1.475
0.93,1.475
0.9400000000000001,1.475
0.9500000000000001,1.475
0.96,1.475
0.97,1.475
0.98,1.475
0.99,1.475
0.0,1.48
0.01,1.48
0.02,1.48
0.03,1.48
0.04,1.48
0.05,1.48
0.06,1.48
0.07,1.48
0.08,1.48
0.09,1.48
0.1,1.48
0.11,1.48
0.12,1.48
0.13,1.48
0.14,1.48
0.15,1.48
0.16,1.48
0.17,1.48
0.18,1.48
0.19,1.48
0.2,1.48
0.21,1.48
0.22,1.48
0.23,1.48
0.24,1.48
0.25,1.48
0.26,1.48
0.27,1.48
0.28,1.48
0.29,1.48
0.3,1.48
0.31,1.48
0.32,1.48
0.33,1.48
0.34,1.48
0.35000000000000003,1.48
0.36,1.48
0.37,1.48
0.38,1.48
0.39,1.48
0.4,1.48
0.41000000000000003,1.48
0.42,1.48
0.43,1.48
0.44,1.48
0.45,1.48
0.46,1.48
0.47000000000000003,1.48
0.48,1.48
0.49,1.48
0.5,1.48
0.51,1.48
0.52,1.48
0.53,1.48
0.54,1.48
0.55,1.48
0.56,1.48
0.5700000000000001,1.48
0.58,1.48
0.59,1.48
0.6,1.48
0.61,1.48
0.62,1.48
0.63,1.48
0.64,1.48
0.65,1.48
0.66,1.48
0.67,1.48
0.68,1.48
0.6900000000000001,1.48
0.7000000000000001,1.48
0.71,1.48
0.72,1.48
0.73,1.48
0.74,1.48
0.75,1.48
0.76,1.48
0.77,1.48
0.78,1.48
0.79,1.48
0.8,1.48
0.81,1.48
0.8200000000000001,1.48
0.8300000000000001,1.48
0.84,1.48
0.85,1.48
0.86,1.48
0.87,1.48
0.88,1.48
0.89,1.48
0.9,1.48
0.91,1.48
0.92,1.48
0.93,1.48
0.9400000000000001,1.48
0.9500000000000001,1.48
0.96,1.48
0.97,1.48
0.98,1.48
0.99,1.48
0.0,1.485
0.01,1.485
0.02,1.485
0.03,1.485
0.04,1.485
0.05,1.485
0.06,1.485
0.07,1.485
0.08,1.485
0.09,1.485
0.1,1.485
0.11,1.485
0.12,1.485
0.13,1.485
0.14,1.485
0.15,1.485
0.16,1.485
0.17,1.485
0.18,1.485
0.19,1.485
0.2,1.485
0.21,1.485
0.22,1.485
0.23,1.485
0.24,1.485
0.25,1.485
0.26,1.485
0.27,1.485
0.28,1.485
0.29,1.485
0.3,1.485
0.31,1.485
0.32,1.485
0.33,1.485
0.34,1.485
0.35000000000000003,1.485
0.36,1.485
0.37,1.485
0.38,1.485
0.39,1.485
0.4,1.485
0.41000000000000003,1.485
0.42,1.485
0.43,1.485
0.44,1.485
0.45,1.485
0.46,1.485
0.47000000000000003,1.485
0.48,1.485
0.49,1.485
0.5,1.485
0.51,1.485
0.52,1.485
0.53,1.485
0.54,1.485
0.55,1.485
0.56,1.485
0.5700000000000001,1.485
0.58,1.485
0.59,1.485
0.6,1.485
0.61,1.485
0.62,1.485
0.63,1.485
0.64,1.485
0.65,1.485
0.66,1.485
0.67,1.485
0.68,1.485
0.6900000000000001,1.485
0.7000000000000001,1.485
0.71,1.485
0.72,1.485
0.73,1.485
0.74,1.485
0.75,1.485
0.76,1.485
0.77,1.485
0.78,1.485
0.79,1.485
0.8,1.485
0.81,1.485
0.8200000000000001,1.485
0.8300000000000001,1.485
0.84,1.485
0.85,1.485
0.86,1.485
0.87,1.485
0.88,1.485
0.89,1.485
0.9,1.485
0.91,1.485
0.92,1.485
0.93,1.485
0.9400000000000001,1.485
0.9500000000000001,1.485
0.96,1.485
0.97,1.485
0.98,1.485
0.99,1.485
0.0,1.49
0.01,1.49
0.02,1.49
0.03,1.49
0.04,1.49
0.05,1.49
0.06,1.49
0.07,1.49
0.08,1.49
0.09,1.49
0.1,1.49
0.11,1.49
0.12,1.49
0.13,1.49
0.14,1.49
0.15,1.49
0.16,1.49
0.17,1.49
0.18,1.49
0.19,1.49
0.2,1.49
0.21,1.49
0.22,1.49
0.23,1.49
0.24,1.49
0.25,1.49
0.26,1.49
0.27,1.49
0.28,1.49
0.29,1.49
0.3,1.49
0.31,1.49
0.32,1.49
0.33,1.49
0.34,1.49
0.35000000000000003,1.49
0.36,1.49
0.37,1.49
0.38,1.49
0.39,1.49
0.4,1.49
0.41000000000000003,1.49
0.42,1.49
0.43,1.49
0.44,1.49
0.45,1.49
0.46,1.49
0.47000000000000003,1.49
0.48,1.49
0.49,1.49
0.5,1.49
0.51,1.49
0.52,1.49
0.53,1.49
0.54,1.49
0.55,1.49
0.56,1.49
0.5700000000000001,1.49
0.58,1.49
0.59,1.49
0.6,1.49
0.61,1.49
0.62,1.49
0.63,1.49
0.64,1.49
0.65,1.49
0.66,1.49
0.67,1.49
0.68,1.49
0.6900000000000001,1.49
0.7000000000000001,1.49
0.71,1.49
0.72,1.49
0.73,1.49
0.74,1.49
0.75,1.49
0.76,1.49
0.77,1.49
0.78,1.49
0.79,1.49
0.8,1.49
0.81,1.49
0.8200000000000001,1.49
0.8300000000000001,1.49
0.84,1.49
0.85,1.49
0.86,1.49
0.87,1.49
0.88,1.49
0.89,1.49
0.9,1.49
0.91,1.49
0.92,1.49
0.93,1.49
0.9400000000000001,1.49
0.9500000000000001,1.49
0.96,1.49
0.97,1.49
0.98,1.49
0.99,1.49
0.0,1.495
0.01,1.495
0.02,1.495
0.03,1.495
0.04,1.495
0.05,1.495
0.06,1.495
0.07,1.495
0.08,1.495
0.09,1.495
0.1,1.495
0.11,1.495
0.12,1.495
0.13,1.495
0.14,1.495
0.15,1.495
0.16,1.495
0.17,1.495
0.18,1.495
0.19,1.495
0.2,1.495
0.21,1.495
0.22,1.495
0.23,1.495
0.24,1.495
0.25,1.495
0.26,1.495
0.27,1.495
0.28,1.495
0.29,1.495
0.3,1.495
0.31,1.495
0.32,1.495
0.33,1.495
0.34,1.495
0.35000000000000003,1.495
0.36,1.495
0.37,1.495
0.38,1.495
0.39,1.495
0.4,1.495
0.41000000000000003,1.495
0.42,1.495
0.43,1.495
0.44,1.495
0.45,1.495
0.46,1.495
0.47000000000000003,1.495
0.48,1.495
0.49,1.495
0.5,1.495
0.51,1.495
0.52,1.495
0.53,1.495
0.54,1.495
0.55,1.495
0.56,1.495
0.5700000000000001,1.495
0.58,1.495
0.59,1.495
0.6,1.495
0.61,1.495
0.62,1.495
0.63,1.495
0.64,1.495
0.65,1.495
0.66,1.495
0.67,1.495
0.68,1.495
0.6900000000000001,1.495
0.7000000000000001,1.495
0.71,1.495
0.72,1.495
0.73,1.495
0.74,1.495
0.75,1.495
0.76,1.495
0.77,1.495
0.78,1.495
0.79,1.495
0.8,1.495
0.81,1.495
0.8200000000000001,1.495
0.8300000000000001,1.495
0.84,1.495
0.85,1.495
0.86,1.495
0.87,1.495
0.88,1.495
0.89,1.495
0.9,1.495
0.91,1.495
0.92,1.495
0.93,1.495
0.9400000000000001,1.495
0.9500000000000001,1.495
0.96,1.495
0.97,1.495
0.98,1.495
0.99,1.495
0.0,1.5
0.01,1.5
0.02,1.5
0.03,1.5
0.04,1.5
0.05,1.5
0.06,1.5
0.07,1.5
0.08,1.5
0.09,1.5
0.1,1.5
0.11,1.5
0.12,1.5
0.13,1.5
0.14,1.5
0.15,1.5
0.16,1.5
0.17,1.5
0.18,1.5
0.19,1.5
0.2,1.5
0.21,1.5
0.22,1.5
0.23,1.5
0.24,1.5
0.25,1.5
0.26,1.5
0.27,1.5
0.28,1.5
0.29,1.5
0.3,1.5
0.31,1.5
0.32,1.5
0.33,1.5
0.34,1.5
0.35000000000000003,1.5
0.36,1.5
0.37,1.5
0.38,1.5
0.39,1.5
0.4,1.5
0.41000000000000003,1.5
0.42,1.5
0.43,1.5
0.44,1.5
0.45,1.5
0.46,1.5
0.47000000000000003,1.5
0.48,1.5
0.49,1.5
0.5,1.5
0.51,1.5
0.52,1.5
0.53,1.5
0.54,1.5
0.55,1.5
0.56,1.5
0.5700000000000001,1.5
0.58,1.5
0.59,1.5
0.6,1.5
0.61,1.5
0.62,1.5
0.63,1.5
0.64,1.5
0.65,1.5
0.66,1.5
0.67,1.5
0.68,1.5
0.6900000000000001,1.5
0.7000000000000001,1.5
0.71,1.5
0.72,1.5
0.73,1.5
0.74,1.5
0.75,1.5
0.76,1.5
0.77,1.5
0.78,1.5
0.79,1.5
0.8,1.5
0.81,1.5
0.8200000000000001,1.5
0.8300000000000001,1.5
0.84,1.5
0.85,1.5
0.86,1.5
0.87,1.5
0.88,1.5
0.89,1.5
0.9,1.5
0.91,1.5
0.92,1.5
0.93,1.5
0.9400000000000001,1.5
0.9500000000000001,1.5
0.96,1.5
0.97,1.5
0.98,1.5
0.99,1.5
0.0,1.5050000000000001
0.01,1.5050000000000001
0.02,1.5050000000000001
0.03,1.5050000000000001
0.04,1.5050000000000001
0.05,1.5050000000000001
0.06,1.5050000000000001
0.07,1.5050000000000001
0.08,1.5050000000000001
0.09,1.5050000000000001
0.1,1.5050000000000001
0.11,1.5050000000000001
0.12,1.5050000000000001
0.13,1.5050000000000001
0.14,1.5050000000000001
0.15,1.5050000000000001
0.16,1.5050000000000001
0.17,1.5050000000000001
0.18,1.5050000000000001
0.19,1.5050000000000001
0.2,1.5050000000000001
0.21,1.5050000000000001
0.22,1.5050000000000001
0.23,1.5050000000000001
0.24,1.5050000000000001
0.25,1.5050000000000001
0.26,1.5050000000000001
0.27,1.5050000000000001
0.28,1.5050000000000001
0.29,1.5050000000000001
0.3,1.5050000000000001
0.31,1.5050000000000001
0.32,1.5050000000000001
0.33,1.5050000000000001
0.34,1.5050000000000001
0.35000000000000003,1.5050000000000001
0.36,1.5050000000000001
0.37,1.5050000000000001
0.38,1.5050000000000001
0.39,1.5050000000000001
0.4,1.5050000000000001
0.41000000000000003,1.5050000000000001
0.42,1.5050000000000001
0.43,1.5050000000000001
0.44,1.5050000000000001
0.45,1.5050000000000001
0.46,1.5050000000000001
0.47000000000000003,1.5050000000000001
0.48,1.5050000000000001
0.49,1.5050000000000001
0.5,1.5050000000000001
0.51,1.5050000000000001
0.52,1.5050000000000001
0.53,1.5050000000000001
